Const,Your Rating,Date Rated,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date
tt6851512,9,16/02/2020,La Casa de Papel: ¿Qué hemos hecho?,https://www.imdb.com/title/tt6851512/,tvEpisode,8.8,55,2017,Action,3722,09/11/2017
tt6851516,9,18/02/2020,La Casa de Papel: A contrarreloj,https://www.imdb.com/title/tt6851516/,tvEpisode,8.8,42,2017,Action,3785,16/11/2017
tt6857112,7,22/03/2019,Us,https://www.imdb.com/title/tt6857112/,movie,6.9,116,2019,Horror,196628,08/03/2019
tt6857118,7,09/01/2018,The End of the F***ing World: Episode #1.1,https://www.imdb.com/title/tt6857118/,tvEpisode,8,18,2017,Adventure,3748,24/10/2017
tt6859806,8,29/12/2018,Mrs Wilson,https://www.imdb.com/title/tt6859806/,tvMiniSeries,7.4,56,2018,Biography,4409,27/11/2018
tt6861936,7,30/07/2018,13 Reasons Why: The First Polaroid,https://www.imdb.com/title/tt6861936/,tvEpisode,7,60,2018,Drama,3335,18/05/2018
tt0068646,10,17/06/2017,The Godfather,https://www.imdb.com/title/tt0068646/,movie,9.2,175,1972,Crime,1538030,14/03/1972
tt6874388,7,29/12/2018,Mrs Wilson: Episode #1.1,https://www.imdb.com/title/tt6874388/,tvEpisode,7.8,57,2018,Biography,318,27/11/2018
tt6874394,7,29/12/2018,Mrs Wilson: Episode #1.2,https://www.imdb.com/title/tt6874394/,tvEpisode,7.9,57,2018,Biography,232,04/12/2018
tt6874398,8,29/12/2018,Mrs Wilson: Episode #1.3,https://www.imdb.com/title/tt6874398/,tvEpisode,8,57,2018,Biography,219,11/12/2018
tt6875466,7,22/06/2018,"Brooklyn Nine-Nine: The Fugitive, Part 2",https://www.imdb.com/title/tt6875466/,tvEpisode,8.5,60,2017,Comedy,1311,01/01/2017
tt6882958,7,10/12/2018,Brooklyn Nine-Nine: The Big House Pt. 1,https://www.imdb.com/title/tt6882958/,tvEpisode,8.5,21,2017,Comedy,1704,26/09/2017
tt6916926,7,09/01/2018,The End of the F***ing World: Episode #1.2,https://www.imdb.com/title/tt6916926/,tvEpisode,7.8,22,2017,Adventure,3236,24/10/2017
tt6916932,9,09/01/2018,The End of the F***ing World: Episode #1.3,https://www.imdb.com/title/tt6916932/,tvEpisode,8.6,21,2017,Adventure,3499,24/10/2017
tt6916940,8,09/01/2018,The End of the F***ing World: Episode #1.4,https://www.imdb.com/title/tt6916940/,tvEpisode,8.1,21,2017,Adventure,2934,24/10/2017
tt6921996,8,07/10/2018,Johnny English Strikes Again,https://www.imdb.com/title/tt6921996/,movie,6.2,89,2018,Action,56958,13/09/2018
tt6948340,7,02/02/2018,Death in Paradise: Murder from Above,https://www.imdb.com/title/tt6948340/,tvEpisode,7.7,57,2018,Comedy,314,04/01/2018
tt6980438,7,22/08/2017,Quacks,https://www.imdb.com/title/tt6980438/,tvSeries,7.8,30,2017,Comedy,995,15/08/2017
tt7001874,7,08/04/2018,The Durrells: Episode #3.1,https://www.imdb.com/title/tt7001874/,tvEpisode,7.6,45,2018,Biography,164,18/03/2018
tt0701049,6,25/07/2017,The Simpsons: A Tale of Two Springfields,https://www.imdb.com/title/tt0701049/,tvEpisode,7.5,30,2000,Animation,1335,05/11/2000
tt0701286,7,22/08/2017,The Simpsons: Treehouse of Horror XV,https://www.imdb.com/title/tt0701286/,tvEpisode,7.4,30,2004,Animation,1158,07/11/2004
tt7013298,7,30/07/2018,13 Reasons Why: Two Girls Kissing,https://www.imdb.com/title/tt7013298/,tvEpisode,7,60,2018,Drama,2821,18/05/2018
tt7016276,7,22/08/2017,Quacks: The Lady's Abscess,https://www.imdb.com/title/tt7016276/,tvEpisode,8,30,2017,Comedy,41,22/08/2017
tt7016284,8,22/08/2017,Quacks: The Madmans Trial,https://www.imdb.com/title/tt7016284/,tvEpisode,7.8,30,2017,Comedy,33,29/08/2017
tt7016286,6,28/08/2017,Quacks: The Indian Mesmerist,https://www.imdb.com/title/tt7016286/,tvEpisode,7.7,29,2017,Comedy,33,15/08/2017
tt7023382,7,17/11/2018,The Haunting of Hill House: Steven Sees a Ghost,https://www.imdb.com/title/tt7023382/,tvEpisode,8.2,60,2018,Drama,6463,07/10/2018
tt7027472,8,09/01/2018,The End of the F***ing World: Episode #1.7,https://www.imdb.com/title/tt7027472/,tvEpisode,7.8,21,2017,Adventure,2800,24/10/2017
tt7029252,7,26/12/2018,Shingeki no kyojin: Smoke Signal,https://www.imdb.com/title/tt7029252/,tvEpisode,9.1,24,2018,Animation,3490,08/07/2018
tt7050070,7,30/07/2018,13 Reasons Why: The Drunk Slut,https://www.imdb.com/title/tt7050070/,tvEpisode,7.3,57,2018,Drama,2663,18/05/2018
tt7054032,8,09/01/2018,The End of the F***ing World: Episode #1.5,https://www.imdb.com/title/tt7054032/,tvEpisode,8.1,20,2017,Adventure,2876,24/10/2017
tt7057768,7,03/07/2017,Killer Women with Piers Morgan: Amber Wright,https://www.imdb.com/title/tt7057768/,tvEpisode,7.9,42,2017,Documentary,37,29/06/2017
tt7121252,8,07/04/2020,Sulla mia pelle,https://www.imdb.com/title/tt7121252/,movie,7.3,100,2018,Biography,6432,29/08/2018
tt7136932,7,30/07/2018,13 Reasons Why: The Second Polaroid,https://www.imdb.com/title/tt7136932/,tvEpisode,7.1,57,2018,Drama,2516,18/05/2018
tt7136936,7,30/07/2018,13 Reasons Why: The Chalk Machine,https://www.imdb.com/title/tt7136936/,tvEpisode,7,57,2018,Drama,2448,18/05/2018
tt7136940,7,30/07/2018,13 Reasons Why: The Smile at the End of the Dock,https://www.imdb.com/title/tt7136940/,tvEpisode,7.7,58,2018,Drama,2733,18/05/2018
tt7155598,8,09/01/2018,The End of the F***ing World: Episode #1.6,https://www.imdb.com/title/tt7155598/,tvEpisode,8.2,22,2017,Adventure,2854,24/10/2017
tt7155610,8,09/01/2018,The End of the F***ing World: Episode #1.8,https://www.imdb.com/title/tt7155610/,tvEpisode,8.8,19,2017,Adventure,3505,24/10/2017
tt0071562,10,01/05/2020,The Godfather: Part II,https://www.imdb.com/title/tt0071562/,movie,9,202,1974,Crime,1076108,12/12/1974
tt7168008,7,14/12/2017,Family Guy: Three Directors,https://www.imdb.com/title/tt7168008/,tvEpisode,7.8,22,2017,Animation,1072,05/11/2017
tt7168010,7,14/12/2017,Family Guy: The D in Apartment 23,https://www.imdb.com/title/tt7168010/,tvEpisode,8.2,22,2017,Animation,1163,12/11/2017
tt7168014,6,14/12/2017,Family Guy: Crimes and Meg's Demeanor,https://www.imdb.com/title/tt7168014/,tvEpisode,7.4,22,2017,Animation,737,03/12/2017
tt0071807,7,21/05/2017,The Man with the Golden Gun,https://www.imdb.com/title/tt0071807/,movie,6.8,125,1974,Action,91538,14/12/1974
tt7207820,7,10/12/2018,Brooklyn Nine-Nine: The Big House Pt. 2,https://www.imdb.com/title/tt7207820/,tvEpisode,8.4,22,2017,Comedy,1547,03/10/2017
tt7230926,7,02/02/2018,Death in Paradise: The Stakes Are High,https://www.imdb.com/title/tt7230926/,tvEpisode,7.7,57,2018,Comedy,264,11/01/2018
tt7230930,7,02/02/2018,Death in Paradise: Written in Murder,https://www.imdb.com/title/tt7230930/,tvEpisode,7.5,58,2018,Comedy,249,18/01/2018
tt7233024,7,10/12/2018,Brooklyn Nine-Nine: Kicks,https://www.imdb.com/title/tt7233024/,tvEpisode,8,22,2017,Comedy,1422,10/10/2017
tt7233026,8,10/12/2018,Brooklyn Nine-Nine: HalloVeen,https://www.imdb.com/title/tt7233026/,tvEpisode,9.5,21,2017,Comedy,3134,17/10/2017
tt7251220,8,09/10/2019,Line of Duty: Episode #5.1,https://www.imdb.com/title/tt7251220/,tvEpisode,8.8,57,2019,Crime,711,31/03/2019
tt7286456,8,20/10/2019,Joker,https://www.imdb.com/title/tt7286456/,movie,8.5,122,2019,Crime,772663,31/08/2019
tt7289308,7,30/07/2018,13 Reasons Why: The Third Polaroid,https://www.imdb.com/title/tt7289308/,tvEpisode,7.3,56,2018,Drama,2400,18/05/2018
tt7289314,7,30/07/2018,13 Reasons Why: The Little Girl,https://www.imdb.com/title/tt7289314/,tvEpisode,7.6,57,2018,Drama,2396,18/05/2018
tt7301720,7,22/02/2020,Friday Night Dinner: The Other Jackie,https://www.imdb.com/title/tt7301720/,tvEpisode,8,23,2018,Comedy,296,04/05/2018
tt0073195,7,20/03/2020,Jaws,https://www.imdb.com/title/tt0073195/,movie,8,124,1975,Adventure,527365,20/06/1975
tt7335184,8,23/02/2020,You,https://www.imdb.com/title/tt7335184/,tvSeries,7.8,45,2018,Crime,121119,09/09/2018
tt7339172,7,30/07/2018,13 Reasons Why: The Missing Page,https://www.imdb.com/title/tt7339172/,tvEpisode,8,57,2018,Drama,2485,18/05/2018
tt7349662,9,01/03/2019,BlacKkKlansman,https://www.imdb.com/title/tt7349662/,movie,7.5,135,2018,Biography,187526,14/05/2018
tt7349950,6,19/09/2019,It Chapter Two,https://www.imdb.com/title/tt7349950/,movie,6.6,169,2019,Drama,173277,26/08/2019
tt7354124,7,10/12/2018,Brooklyn Nine-Nine: Bad Beat,https://www.imdb.com/title/tt7354124/,tvEpisode,8,21,2017,Comedy,1396,07/11/2017
tt7354130,7,10/12/2018,Brooklyn Nine-Nine: The Venue,https://www.imdb.com/title/tt7354130/,tvEpisode,7.8,21,2017,Comedy,1372,14/11/2017
tt7360754,7,18/02/2020,You: Pilot,https://www.imdb.com/title/tt7360754/,tvEpisode,8.3,48,2018,Crime,3440,09/09/2018
tt0073629,6,01/12/2017,The Rocky Horror Picture Show,https://www.imdb.com/title/tt0073629/,movie,7.4,100,1975,Comedy,127073,14/08/1975
tt7366338,10,08/06/2019,Chernobyl,https://www.imdb.com/title/tt7366338/,tvMiniSeries,9.4,330,2019,Drama,454376,06/05/2019
tt7401588,8,27/03/2019,Instant Family,https://www.imdb.com/title/tt7401588/,movie,7.3,118,2018,Comedy,71116,16/11/2018
tt0074042,7,28/07/2019,Quincy M.E.,https://www.imdb.com/title/tt0074042/,tvSeries,7.2,60,1976,Crime,4926,03/10/1976
tt7407100,7,10/12/2018,Brooklyn Nine-Nine: Return to Skyfire,https://www.imdb.com/title/tt7407100/,tvEpisode,7.6,21,2017,Comedy,1353,28/11/2017
tt7407784,7,30/07/2018,"13 Reasons Why: Smile, Bitches",https://www.imdb.com/title/tt7407784/,tvEpisode,7.5,55,2018,Drama,2348,18/05/2018
tt7410922,7,02/01/2018,Grandpa's Great Escape,https://www.imdb.com/title/tt7410922/,tvMovie,6.7,72,2018,Family,369,01/01/2018
tt7414986,7,30/07/2018,13 Reasons Why: Bryce and Chloe,https://www.imdb.com/title/tt7414986/,tvEpisode,8.2,58,2018,Drama,2656,18/05/2018
tt7414988,7,30/07/2018,13 Reasons Why: The Box of Polaroids,https://www.imdb.com/title/tt7414988/,tvEpisode,7.9,56,2018,Drama,2542,18/05/2018
tt7414990,6,30/07/2018,13 Reasons Why: Bye,https://www.imdb.com/title/tt7414990/,tvEpisode,6.2,70,2018,Drama,4549,18/05/2018
tt7423290,7,25/01/2018,Witless: Episode #3.1,https://www.imdb.com/title/tt7423290/,tvEpisode,7.7,,2018,Comedy,13,10/01/2018
tt7469976,8,10/12/2018,Brooklyn Nine-Nine: 99,https://www.imdb.com/title/tt7469976/,tvEpisode,8.8,21,2017,Comedy,1748,05/12/2017
tt7493974,9,15/05/2019,Bodyguard,https://www.imdb.com/title/tt7493974/,tvSeries,8.1,60,2018,Crime,82112,26/08/2018
tt7505856,6,14/12/2017,Family Guy: Petey IV,https://www.imdb.com/title/tt7505856/,tvEpisode,6.4,22,2017,Animation,857,19/11/2017
tt7517316,9,07/05/2019,Bodyguard: Episode #1.1,https://www.imdb.com/title/tt7517316/,tvEpisode,8.4,58,2018,Crime,3791,26/08/2018
tt7517318,9,14/05/2019,Bodyguard: Episode #1.6,https://www.imdb.com/title/tt7517318/,tvEpisode,8.5,75,2018,Crime,3190,23/09/2018
tt7547410,5,31/08/2019,Dora and the Lost City of Gold,https://www.imdb.com/title/tt7547410/,movie,6,102,2019,Adventure,17792,02/08/2019
tt0757022,6,30/08/2017,The Simpsons: There's Something About Marrying,https://www.imdb.com/title/tt0757022/,tvEpisode,6.8,30,2005,Animation,985,20/02/2005
tt0757563,6,11/07/2017,My Name Is Earl: Monkeys in Space,https://www.imdb.com/title/tt0757563/,tvEpisode,7.8,22,2006,Comedy,487,26/01/2006
tt7577024,8,10/12/2018,Brooklyn Nine-Nine: Game Night,https://www.imdb.com/title/tt7577024/,tvEpisode,8.6,21,2017,Comedy,1776,12/12/2017
tt7578528,7,20/11/2018,The Haunting of Hill House: The Twin Thing,https://www.imdb.com/title/tt7578528/,tvEpisode,8.6,53,2018,Drama,5639,12/10/2018
tt7604970,7,10/12/2018,Brooklyn Nine-Nine: Two Turkeys,https://www.imdb.com/title/tt7604970/,tvEpisode,8.1,21,2017,Comedy,1392,21/11/2017
tt7608276,7,18/02/2020,You: The Last Nice Guy In New York,https://www.imdb.com/title/tt7608276/,tvEpisode,8.1,45,2018,Crime,2785,16/09/2018
tt7608280,7,18/02/2020,You: Maybe,https://www.imdb.com/title/tt7608280/,tvEpisode,7.9,43,2018,Crime,2585,23/09/2018
tt0763036,6,28/08/2017,The Simpsons: Mommie Beerest,https://www.imdb.com/title/tt0763036/,tvEpisode,6.8,30,2005,Animation,899,30/01/2005
tt7634434,7,23/02/2020,You: Amour Fou,https://www.imdb.com/title/tt7634434/,tvEpisode,8.3,45,2018,Crime,2361,14/10/2018
tt7634444,7,23/02/2020,You: Everythingship,https://www.imdb.com/title/tt7634444/,tvEpisode,7.7,41,2018,Crime,2224,21/10/2018
tt0763499,6,11/07/2017,My Name Is Earl: Didn't Pay Taxes,https://www.imdb.com/title/tt0763499/,tvEpisode,7.6,22,2006,Comedy,485,02/03/2006
tt7643978,7,18/02/2020,You: The Captain,https://www.imdb.com/title/tt7643978/,tvEpisode,7.6,42,2018,Crime,2434,30/09/2018
tt7655292,7,18/02/2020,You: Living with the Enemy,https://www.imdb.com/title/tt7655292/,tvEpisode,8.2,45,2018,Crime,2355,07/10/2018
tt7658622,8,14/05/2019,Bodyguard: Episode #1.3,https://www.imdb.com/title/tt7658622/,tvEpisode,8.4,57,2018,Crime,2947,02/09/2018
tt7658626,9,14/05/2019,Bodyguard: Episode #1.4,https://www.imdb.com/title/tt7658626/,tvEpisode,8.2,57,2018,Crime,2676,09/09/2018
tt7658630,9,14/05/2019,Bodyguard: Episode #1.5,https://www.imdb.com/title/tt7658630/,tvEpisode,8.2,57,2018,Crime,2517,16/09/2018
tt7658640,8,07/05/2019,Bodyguard: Episode #1.2,https://www.imdb.com/title/tt7658640/,tvEpisode,8.7,58,2018,Crime,3541,27/08/2018
tt7664804,7,10/12/2018,Brooklyn Nine-Nine: The Favor,https://www.imdb.com/title/tt7664804/,tvEpisode,8,21,2017,Comedy,1358,12/12/2017
tt7667104,7,10/12/2018,Brooklyn Nine-Nine: The Negotiation,https://www.imdb.com/title/tt7667104/,tvEpisode,8.3,21,2018,Comedy,1467,25/03/2018
tt0076752,7,28/05/2017,The Spy Who Loved Me,https://www.imdb.com/title/tt0076752/,movie,7.1,125,1977,Action,94289,07/07/1977
tt7688206,7,20/11/2018,The Haunting of Hill House: Touch,https://www.imdb.com/title/tt7688206/,tvEpisode,8.7,53,2018,Drama,5810,12/10/2018
tt7694320,8,24/02/2020,You: Candace,https://www.imdb.com/title/tt7694320/,tvEpisode,8.7,45,2018,Crime,2468,04/11/2018
tt0770612,6,11/07/2017,My Name Is Earl: Dad's Car,https://www.imdb.com/title/tt0770612/,tvEpisode,8.2,22,2006,Comedy,523,16/03/2006
tt7725680,7,23/02/2020,"You: You Got Me, Babe",https://www.imdb.com/title/tt7725680/,tvEpisode,7.9,45,2018,Crime,2174,28/10/2018
tt0773603,5,11/07/2017,My Name Is Earl: Boogeyman,https://www.imdb.com/title/tt0773603/,tvEpisode,7.5,22,2006,Comedy,477,30/03/2006
tt7742658,7,10/12/2018,Brooklyn Nine-Nine: Safe House,https://www.imdb.com/title/tt7742658/,tvEpisode,8.7,21,2018,Comedy,1573,18/03/2018
tt7767422,8,17/02/2019,Sex Education,https://www.imdb.com/title/tt7767422/,tvSeries,8.3,45,2019,Comedy,129775,11/01/2019
tt7784604,4,14/06/2018,Hereditary,https://www.imdb.com/title/tt7784604/,movie,7.3,127,2018,Drama,205395,21/01/2018
tt7795734,7,22/02/2020,Friday Night Dinner: Wilson,https://www.imdb.com/title/tt7795734/,tvEpisode,8.4,22,2018,Comedy,280,08/06/2018
tt7802280,7,10/12/2018,Brooklyn Nine-Nine: The Puzzle Master,https://www.imdb.com/title/tt7802280/,tvEpisode,7.8,21,2018,Comedy,1328,08/04/2018
tt0780776,7,10/07/2017,My Name Is Earl: Y2K,https://www.imdb.com/title/tt0780776/,tvEpisode,8.3,22,2006,Comedy,550,23/03/2006
tt7814136,8,09/10/2019,Line of Duty: Episode #5.4,https://www.imdb.com/title/tt7814136/,tvEpisode,9.2,58,2019,Crime,636,21/04/2019
tt7814138,8,09/10/2019,Line of Duty: Episode #5.2,https://www.imdb.com/title/tt7814138/,tvEpisode,8.8,,2019,Crime,557,07/04/2019
tt7814140,8,09/10/2019,Line of Duty: Episode #5.3,https://www.imdb.com/title/tt7814140/,tvEpisode,8.6,,2019,Crime,536,14/04/2019
tt7815916,7,17/11/2018,The Haunting of Hill House: Open Casket,https://www.imdb.com/title/tt7815916/,tvEpisode,8,51,2018,Drama,5768,12/10/2018
tt7820722,7,10/12/2018,Brooklyn Nine-Nine: NutriBoom,https://www.imdb.com/title/tt7820722/,tvEpisode,7.9,21,2018,Comedy,1335,15/04/2018
tt0782418,6,11/07/2017,My Name Is Earl: The Bounty Hunter,https://www.imdb.com/title/tt0782418/,tvEpisode,8.1,22,2006,Comedy,528,06/04/2006
tt0782419,6,11/07/2017,My Name Is Earl: Stole a Badge,https://www.imdb.com/title/tt0782419/,tvEpisode,8,22,2006,Comedy,475,27/04/2006
tt7830702,7,25/01/2018,Witless: Episode #3.2,https://www.imdb.com/title/tt7830702/,tvEpisode,8,,2018,Comedy,10,10/01/2018
tt7830708,7,25/01/2018,Witless: Episode #3.3,https://www.imdb.com/title/tt7830708/,tvEpisode,7.6,,2018,Comedy,10,10/01/2018
tt7830712,7,25/01/2018,Witless: Episode #3.4,https://www.imdb.com/title/tt7830712/,tvEpisode,7.3,,2018,Comedy,10,10/01/2018
tt7830714,7,25/01/2018,Witless: Episode #3.5,https://www.imdb.com/title/tt7830714/,tvEpisode,7.4,,2018,Comedy,14,10/01/2018
tt7836784,8,24/02/2020,You: Bluebeard's Castle,https://www.imdb.com/title/tt7836784/,tvEpisode,8.7,49,2018,Crime,2668,11/11/2018
tt7852044,7,30/03/2018,Family Guy: V is for Mystery,https://www.imdb.com/title/tt7852044/,tvEpisode,6.8,21,2018,Animation,743,25/03/2018
tt7889514,7,24/06/2019,Being Blacker,https://www.imdb.com/title/tt7889514/,movie,8.1,90,2018,Documentary,59,22/01/2018
tt0790636,9,22/04/2020,Dallas Buyers Club,https://www.imdb.com/title/tt0790636/,movie,8,117,2013,Biography,422676,07/09/2013
tt7927932,7,10/12/2018,Brooklyn Nine-Nine: Gray Star Mutual,https://www.imdb.com/title/tt7927932/,tvEpisode,8,21,2018,Comedy,1300,22/04/2018
tt7953904,7,10/12/2018,Brooklyn Nine-Nine: Bachelor/ette Party,https://www.imdb.com/title/tt7953904/,tvEpisode,8.5,21,2018,Comedy,1371,29/04/2018
tt0079574,7,09/07/2017,Moonraker,https://www.imdb.com/title/tt0079574/,movie,6.3,126,1979,Action,86849,26/06/1979
tt7958030,9,20/11/2018,The Haunting of Hill House: The Bent-Neck Lady,https://www.imdb.com/title/tt7958030/,tvEpisode,9.5,70,2018,Drama,9275,12/10/2018
tt7958736,6,01/06/2019,Ma,https://www.imdb.com/title/tt7958736/,movie,5.6,99,2019,Horror,31998,30/05/2019
tt7981396,8,09/10/2019,Line of Duty: Episode #5.5,https://www.imdb.com/title/tt7981396/,tvEpisode,8.7,,2019,Crime,498,28/04/2019
tt7981400,7,09/10/2019,Line of Duty: Episode #5.6,https://www.imdb.com/title/tt7981400/,tvEpisode,8.4,84,2019,Crime,621,05/05/2019
tt0800870,5,11/07/2017,My Name Is Earl: BB,https://www.imdb.com/title/tt0800870/,tvEpisode,7.6,21,2006,Comedy,460,04/05/2006
tt0802051,7,10/07/2017,My Name Is Earl: Number One,https://www.imdb.com/title/tt0802051/,tvEpisode,8.4,40,2006,Comedy,519,11/05/2006
tt8037630,7,10/12/2018,Brooklyn Nine-Nine: Show Me Going,https://www.imdb.com/title/tt8037630/,tvEpisode,8.4,21,2018,Comedy,1495,06/05/2018
tt8071662,8,15/01/2020,The Witcher: The End's Beginning,https://www.imdb.com/title/tt8071662/,tvEpisode,8.4,61,2019,Action,18546,20/12/2019
tt0080761,6,11/11/2018,Friday the 13th,https://www.imdb.com/title/tt0080761/,movie,6.5,95,1980,Horror,113059,09/05/1980
tt8089526,8,10/12/2018,Brooklyn Nine-Nine: The Box,https://www.imdb.com/title/tt8089526/,tvEpisode,9.5,21,2018,Comedy,3825,01/04/2018
tt8089530,7,10/12/2018,Brooklyn Nine-Nine: DFW,https://www.imdb.com/title/tt8089530/,tvEpisode,7.9,21,2018,Comedy,1407,15/04/2018
tt8090934,7,10/12/2018,Brooklyn Nine-Nine: White Whale,https://www.imdb.com/title/tt8090934/,tvEpisode,8,21,2018,Comedy,1282,13/05/2018
tt8090936,7,10/12/2018,Brooklyn Nine-Nine: Jake & Amy,https://www.imdb.com/title/tt8090936/,tvEpisode,9.2,21,2018,Comedy,2150,20/05/2018
tt8096664,8,13/09/2019,The Spy: The Immigrant,https://www.imdb.com/title/tt8096664/,tvEpisode,7.2,47,2019,Drama,756,06/09/2019
tt8125526,7,08/04/2018,The Durrells: Episode #3.2,https://www.imdb.com/title/tt8125526/,tvEpisode,8,46,2018,Biography,135,25/03/2018
tt8125528,7,08/04/2018,The Durrells: Episode #3.3,https://www.imdb.com/title/tt8125528/,tvEpisode,7.9,46,2018,Biography,139,01/04/2018
tt8155288,7,20/02/2019,Happy Death Day 2U,https://www.imdb.com/title/tt8155288/,movie,6.2,100,2019,Comedy,48911,13/02/2019
tt8160066,8,30/11/2018,The Haunting of Hill House: Two Storms,https://www.imdb.com/title/tt8160066/,tvEpisode,9.4,57,2018,Drama,8281,12/10/2018
tt8160068,7,30/11/2018,The Haunting of Hill House: Eulogy,https://www.imdb.com/title/tt8160068/,tvEpisode,8.3,60,2018,Drama,4930,12/10/2018
tt8160070,7,30/11/2018,The Haunting of Hill House: Witness Marks,https://www.imdb.com/title/tt8160070/,tvEpisode,8.9,43,2018,Drama,5223,12/10/2018
tt8160072,8,30/11/2018,The Haunting of Hill House: Screaming Meemies,https://www.imdb.com/title/tt8160072/,tvEpisode,8.9,58,2018,Drama,5151,12/10/2018
tt8160076,8,30/11/2018,The Haunting of Hill House: Silence Lay Steadily,https://www.imdb.com/title/tt8160076/,tvEpisode,8.5,71,2018,Drama,5793,12/10/2018
tt8162428,9,06/06/2019,Chernobyl: 1:23:45,https://www.imdb.com/title/tt8162428/,tvEpisode,9.5,58,2019,Drama,46335,06/05/2019
tt0816692,8,10/12/2018,Interstellar,https://www.imdb.com/title/tt0816692/,movie,8.6,169,2014,Adventure,1407071,26/10/2014
tt8200550,7,24/12/2019,Gold Digger,https://www.imdb.com/title/tt8200550/,tvMiniSeries,6.5,,2019,Thriller,1437,12/11/2019
tt8228288,7,25/03/2020,El hoyo,https://www.imdb.com/title/tt8228288/,movie,7,94,2019,Horror,108773,06/09/2019
tt8266532,8,13/09/2019,"The Spy: What's New, Buenos Aires?",https://www.imdb.com/title/tt8266532/,tvEpisode,7.2,,2019,Drama,654,06/09/2019
tt8266534,8,16/09/2019,The Spy: Alone in Damascus,https://www.imdb.com/title/tt8266534/,tvEpisode,7.5,,2019,Drama,609,06/09/2019
tt8266536,7,16/09/2019,The Spy: The Odd Couples,https://www.imdb.com/title/tt8266536/,tvEpisode,7.5,,2019,Drama,575,06/09/2019
tt8266538,7,16/09/2019,The Spy: Fish Gotta Swim,https://www.imdb.com/title/tt8266538/,tvEpisode,7.6,,2019,Drama,558,06/09/2019
tt8266542,8,16/09/2019,The Spy: Home,https://www.imdb.com/title/tt8266542/,tvEpisode,7.8,,2019,Drama,581,06/09/2019
tt8299494,7,03/04/2020,La Casa de Papel: Hemos vuelto,https://www.imdb.com/title/tt8299494/,tvEpisode,8.2,50,2019,Action,5528,19/07/2019
tt8299496,8,03/04/2020,La Casa de Papel: Aikido,https://www.imdb.com/title/tt8299496/,tvEpisode,8.4,41,2019,Action,4701,19/07/2019
tt8299498,8,03/04/2020,La Casa de Papel: 48 metros bajo el suelo,https://www.imdb.com/title/tt8299498/,tvEpisode,8.4,49,2019,Action,4411,19/07/2019
tt8299500,8,03/04/2020,La Casa de Papel: La hora del delfín,https://www.imdb.com/title/tt8299500/,tvEpisode,8.1,43,2019,Action,4165,19/07/2019
tt8299502,8,07/04/2020,"La Casa de Papel: Bum, bum, ciao",https://www.imdb.com/title/tt8299502/,tvEpisode,8,49,2019,Action,4219,19/07/2019
tt8299504,8,07/04/2020,La Casa de Papel: Todo pareció insignificante,https://www.imdb.com/title/tt8299504/,tvEpisode,8.3,46,2019,Action,4128,19/07/2019
tt8299506,8,07/04/2020,La Casa de Papel: Pequeñas vacaciones,https://www.imdb.com/title/tt8299506/,tvEpisode,8.4,44,2019,Action,4217,19/07/2019
tt8299508,10,07/04/2020,La Casa de Papel: La deriva,https://www.imdb.com/title/tt8299508/,tvEpisode,9.5,57,2019,Action,9469,19/07/2019
tt8343768,7,15/01/2020,The Witcher: Four Marks,https://www.imdb.com/title/tt8343768/,tvEpisode,7.9,61,2019,Action,15727,20/12/2019
tt8343770,8,20/01/2020,The Witcher: Betrayer Moon,https://www.imdb.com/title/tt8343770/,tvEpisode,8.7,67,2019,Action,15340,20/12/2019
tt8343772,8,05/02/2020,"The Witcher: Of Banquets, Bastards and Burials",https://www.imdb.com/title/tt8343772/,tvEpisode,8.6,62,2019,Action,14035,20/12/2019
tt8343774,8,05/02/2020,The Witcher: Bottled Appetites,https://www.imdb.com/title/tt8343774/,tvEpisode,8.5,59,2019,Action,13037,20/12/2019
tt8343776,8,05/02/2020,The Witcher: Rare Species,https://www.imdb.com/title/tt8343776/,tvEpisode,8.3,59,2019,Action,12856,20/12/2019
tt8343778,8,05/02/2020,The Witcher: Before a Fall,https://www.imdb.com/title/tt8343778/,tvEpisode,8.6,47,2019,Action,12647,20/12/2019
tt8343780,8,19/02/2020,The Witcher: Much More,https://www.imdb.com/title/tt8343780/,tvEpisode,9,59,2019,Action,14363,20/12/2019
tt8356076,7,22/02/2020,Friday Night Dinner: The Tin of Meat,https://www.imdb.com/title/tt8356076/,tvEpisode,8,23,2018,Comedy,269,11/05/2018
tt8396778,7,22/02/2020,Friday Night Dinner: The Surprise,https://www.imdb.com/title/tt8396778/,tvEpisode,7.9,23,2018,Comedy,251,18/05/2018
tt0840361,7,03/04/2020,The Town,https://www.imdb.com/title/tt0840361/,movie,7.5,125,2010,Crime,337534,08/09/2010
tt8405928,7,22/03/2019,Brooklyn Nine-Nine: Honeymoon,https://www.imdb.com/title/tt8405928/,tvEpisode,8.5,21,2019,Comedy,1894,10/01/2019
tt8408770,7,22/03/2019,Brooklyn Nine-Nine: Hitchcock & Scully,https://www.imdb.com/title/tt8408770/,tvEpisode,8.8,21,2019,Comedy,1907,17/01/2019
tt8408772,7,22/03/2019,Brooklyn Nine-Nine: The Tattler,https://www.imdb.com/title/tt8408772/,tvEpisode,7.8,22,2019,Comedy,1416,24/01/2019
